parent_uri,parent_label,child_uri,child_label,child_def
http://www.gamaizer.ai/cmo/skill/6e4f29f5-3904-4e1e-9c5f-c158c5e197bf,assister les visiteurs,http://www.gamaizer.ai/cmo/skill/ef49078c-256b-452e-8729-54c0541442c4,informer des visiteurs sur les lieux d'une tournée,"Distribuer des brochures, faire visionner des présentations audiovisuelles, guider et formuler des commentaires pertinents sur les lieux de tournée. Expliquer l’histoire et la fonctionnalité des temps forts de la visite et répondre aux questions."
http://www.gamaizer.ai/cmo/skill/de884168-32e7-4500-a227-3f0966f962b6,présenter des informations,http://www.gamaizer.ai/cmo/skill/1e26cb93-6fec-473e-8153-ca06ad05ec57,condenser des informations,Résumer des informations sans perte de contenu et trouver des moyens concis de communiquer ce message.
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,effectuer une commande de processus automatisée,Utiliser un système de contrôle de processus ou un système d’automatisation (PAS) utilisé pour contrôler automatiquement un processus de production.
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/2399952b-9991-4c7c-83c7-ea984fa78830,imprimer un modèle de circuit sur des plaquettes,"Imprimer un modèle du circuit électronique sur des plaquettes grâce au processus de photolithographie. Tout d’abord, les plaquettes sont revêtues de produits chimiques qui durcissent lorsqu’ils sont exposés à la lumière ultraviolette. Dans des salles sombres fermées, la lumière passe à travers l’image du modèle par une lentille de miniaturisation et sur les plaquettes revêtues. Lorsque le produit chimique est rincé, le modèle reste. Les plaquettes sont construites couche par couche, en répétant le processus de photogravure dans chaque nouvelle couche. Certaines couches sont cuites, d’autres sont ionisées par plasma et d’autres sont cuites dans du métal. Chaque traitement change les propriétés de cette couche."
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/6b49d940-6440-4dd7-a960-3d7c5ef51e83,utiliser du matériel optique,"Utilisation de machines optiques spécifiques pour couper, polir, ajuster et perfectionner l’optique."
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/9214bb50-f24e-4b82-8dd2-f299ccba2258,repérer des défauts dans du béton,Utiliser des techniques infrarouges pour découvrir des défauts dans le béton.
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/98d0c976-2966-4f72-831b-ffd1f531a2c6,appliquer des techniques de précision pour le travail des métaux,"Respecter les normes de précision propres à une organisation ou un produit dans l’usinage des métaux, associées à des processus tels que la gravure, la découpe et le soudage."
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/b0b3e72c-f6fb-4b02-b867-267e781cfdf1,vérifier la mesure du faisceau laser,"Effectuer en toute sécurité la mesure de la puissance, y compris la stabilité de la puissance. Effectuer le profilage de faisceaux dans différentes zones de la plateforme de construction et utiliser d’autres équipements de mesure pour déterminer d’autres propriétés du faisceau laser."
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/b8daa5f3-fc11-46db-a0aa-59d026a95bc6,faire fonctionner des systèmes de positionnement de technologie de montage en surface,Faire fonctionner des machines et des équipements de technologie de montage en surface afin de positionner et de souder des composants montés en surface (CMS) sur le circuit imprimé avec une grande précision.
http://www.gamaizer.ai/cmo/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,exploiter des équipements industriels de précision,http://www.gamaizer.ai/cmo/skill/d8045ecd-22f3-4711-bb51-58969d9f28c7,utiliser des machines de précision,Utiliser une machine qui fabrique de petits systèmes ou composants avec un niveau de précision élevé.
http://www.gamaizer.ai/cmo/skill/dbbbe31a-9b8c-4459-a830-84363648f52c,conduire des véhicules légers,http://www.gamaizer.ai/cmo/skill/624fc483-e30e-4d05-b809-a63acbd2a980,garer les voitures des clients,Garer les véhicules des clients en toute sécurité et de manière efficace et récupérer le véhicule à la fin de leur séjour.
http://www.gamaizer.ai/cmo/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,tenir des registres d’avancée de travaux,http://www.gamaizer.ai/cmo/skill/342af3a1-4fdc-4ddc-898a-bb82a7f62efe,enregistrer les progrès d’un patient dans le cadre d’un traitement,"Enregistrer les progrès accomplis par le patient en réaction au traitement, par l’observation, l’écoute et la mesure des résultats."
http://www.gamaizer.ai/cmo/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,gérer le développement professionnel personnel,http://www.gamaizer.ai/cmo/skill/27ce49c9-cec8-451d-ac6f-818394aef827,assurer le développement personnel en psychothérapie,"Développer et contrôler des qualités personnelles en tant que psychothérapeute professionnel, en garantissant une résilience, une capacité à gérer un comportement complexe et imprévisible, et en prenant les mesures appropriées le cas échéant"
http://www.gamaizer.ai/cmo/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0,identifier les besoins technologiques,http://www.gamaizer.ai/cmo/skill/43d1d56b-ce62-4fe8-8f18-35d92ec73023,identifier les besoins cachés d’une organisation,"Utiliser les informations et les entrées recueillies provenant des entretiens avec les parties prenantes et analyser les documents organisationnels afin de détecter les besoins et les améliorations cachés qui pourraient soutenir le développement de l’organisation. Identifier les besoins de l’organisation en termes de personnel, de matériel et d’amélioration des opérations."
http://www.gamaizer.ai/cmo/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0,identifier les besoins technologiques,http://www.gamaizer.ai/cmo/skill/4dafe480-f2ae-46b5-bd5e-8d4e538f50c7,identifier les besoins de formation,"Analyser les problèmes de formation et identifier les besoins de formation d’une organisation ou de personnes, afin de leur fournir des instructions adaptées à leur maîtrise antérieure, à leur profil, à leurs moyens et à leurs problèmes."
http://www.gamaizer.ai/cmo/skill/545f6585-58bc-4ca7-b1b4-1d33fb3664db,diriger des activités d’arts communautaires,http://www.gamaizer.ai/cmo/skill/ff755c48-8597-4735-98ef-bc6081072c86,évaluer ses compétences pour mener une activité d'arts communautaires,"Évaluer et communiquer ses compétences dans le cadre d’activités communautaires de premier plan, en particulier en utilisant toute expérience susceptible de les mettre en valeur."
http://www.gamaizer.ai/cmo/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458,penser de manière innovante,http://www.gamaizer.ai/cmo/skill/0037c821-2898-4919-b96e-7ed1cd89554c,élaborer des concepts d’économie d’énergie,"Utiliser les résultats des recherches en cours et collaborer avec des experts pour optimiser ou développer des concepts, des équipements et des procédés de production qui nécessitent moins d’énergie, tels que de nouvelles pratiques d’isolation et de nouveaux matériaux."
http://www.gamaizer.ai/cmo/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,élaborer des procédures d’essai,http://www.gamaizer.ai/cmo/skill/0c521914-1ba6-4f92-8fce-b6b97f3f8edb,élaborer des procédures d’étalonnage,Élaborer des procédures d’essai pour les essais de performance des instruments.
http://www.gamaizer.ai/cmo/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,élaborer des procédures d’essai,http://www.gamaizer.ai/cmo/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4,élaborer des procédures d’essai électronique,"Élaborer des protocoles d’essai pour permettre une variété d’analyses des systèmes, produits et composants électroniques."
http://www.gamaizer.ai/cmo/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,gérer des déchets,http://www.gamaizer.ai/cmo/skill/114a79ef-1e62-475b-a862-954f5b4cca20,élaborer des procédures de gestion des déchets,"Développer des équipements, des méthodes et des procédures qui peuvent être appliqués dans divers types d’installations de traitement et d’élimination des déchets afin d’améliorer l’efficacité des processus de gestion des déchets, de réduire l’impact environnemental et d’assurer la sécurité du personnel opérationnel dans la gestion des déchets."
http://www.gamaizer.ai/cmo/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,gérer des déchets,http://www.gamaizer.ai/cmo/skill/2ce0a4d6-f2f4-47f8-a811-a445862089e8,élaborer des procédures de gestion des déchets d’exploitation,"Participer à la conception et à la gestion des décharges de résidus et de déchets miniers, conformément aux exigences géotechniques, opérationnelles et réglementaires."
http://www.gamaizer.ai/cmo/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,élaborer des procédures d’essai,http://www.gamaizer.ai/cmo/skill/9836f5d5-1471-4403-8c09-82d1187e4912,élaborer des procédures d’essai de dispositifs médicaux,"Mettre au point des protocoles d’essai pour permettre une série d’analyses des dispositifs et composants médicaux avant, pendant et après la construction du dispositif médical."
http://www.gamaizer.ai/cmo/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,élaborer des procédures d’essai,http://www.gamaizer.ai/cmo/skill/aaa638f1-1027-47e6-a2fb-c4389f8dd27d,élaborer des procédures d’essai de systèmes microélectromécaniques,"Élaborer des protocoles d’essai, tels que les tests paramétriques et les essais à chaud, pour permettre une série d’analyses des systèmes, des produits et des composants microélectromécaniques avant, pendant et après la mise en place du microsystème."
http://www.gamaizer.ai/cmo/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,élaborer des procédures d’essai,http://www.gamaizer.ai/cmo/skill/c1b746ee-b72c-4ef7-b5c1-f817892938a6,élaborer des procédures d’essai optique,"Élaborer des protocoles d’essai pour permettre diverses analyses de systèmes, produits et composants optiques."
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/e97733e8-5bf1-4c21-93c4-8bebbdabc394,réaliser un travail manuel de manière autonome,"Être capable d’exécuter des tâches manuelles de base sans l’aide ni l’assistance de tiers, sans supervision ni conseils, et en assumant la responsabilité de ses propres actes."
http://www.gamaizer.ai/cmo/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"mener à bien des études, des investigations et des examens",http://www.gamaizer.ai/cmo/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpréter des documents et des schémas techniques,"Reading and interpreting documentation such as blueprints, electrical wiring diagrams, architectural plans.
Examples:
- read blueprints 
- interpret electrical diagrams"
http://www.gamaizer.ai/cmo/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"mener à bien des études, des investigations et des examens",http://www.gamaizer.ai/cmo/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché,"Conducting research studies, investigations or surveys to increase knowledge and understanding within the academic or business field.
Examples:
- Conduct public surveys
- Conduct literature research

Excludes:
- Detect financial crime
- Investigate road accidents"
http://www.gamaizer.ai/cmo/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"mener à bien des études, des investigations et des examens",http://www.gamaizer.ai/cmo/skill/8fde007e-ea4c-48c2-84c5-752834acd31d,"mener à bien des études, des investigations et des examens","Conducting studies, investigations, and examinations to increase knowledge and understanding, diagnose problems or identify needs and requirements."
http://www.gamaizer.ai/cmo/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"mener à bien des études, des investigations et des examens",http://www.gamaizer.ai/cmo/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,effectuer des enquêtes médico-légales et policières,"Performing police or forensic investigations to increase knowledge related to crime.
Examples:
- examine crime scenes
- perform drug investigations

Excludes:
- conduct psychological research"
http://www.gamaizer.ai/cmo/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"mener à bien des études, des investigations et des examens",http://www.gamaizer.ai/cmo/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,diagnostiquer des maladies,"Examining patients, deceased persons or animals to diagnose physical and mental illnesses, injuries and medical conditions.
Examples:
- diagnose heart conditions
- diagnose mental disorders 
- interpret medical images
- diagnose nursing care
- assess fish health conditions

Excludes:
- analyse and interpret medical test results"
http://www.gamaizer.ai/cmo/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,construire et développer des équipes,http://www.gamaizer.ai/cmo/skill/ccdf3597-5c80-410f-896d-e1bdfa223de9,stimuler la créativité dans une équipe,Avoir recours à des techniques telles que les sessions de réflexion collective pour stimuler la créativité au sein de l’équipe.
http://www.gamaizer.ai/cmo/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,utiliser des technologies numériques de façon créative,http://www.gamaizer.ai/cmo/skill/ccdf3597-5c80-410f-896d-e1bdfa223de9,stimuler la créativité dans une équipe,Avoir recours à des techniques telles que les sessions de réflexion collective pour stimuler la créativité au sein de l’équipe.
http://www.gamaizer.ai/cmo/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,construire et développer des équipes,http://www.gamaizer.ai/cmo/skill/d97c894e-d330-4bd3-b8ba-138fc11855ee,stimuler des processus créatifs,"Encourager et favoriser la créativité depuis la mise en place de séances de brainstorming et l'incubation d'idées, jusqu'à leur comparaison à d'autres idées et la réalisation de tests permettant de vérifier la faisabilité des projets."
http://www.gamaizer.ai/cmo/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,utiliser des technologies numériques de façon créative,http://www.gamaizer.ai/cmo/skill/d97c894e-d330-4bd3-b8ba-138fc11855ee,stimuler des processus créatifs,"Encourager et favoriser la créativité depuis la mise en place de séances de brainstorming et l'incubation d'idées, jusqu'à leur comparaison à d'autres idées et la réalisation de tests permettant de vérifier la faisabilité des projets."
http://www.gamaizer.ai/cmo/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,utiliser des technologies numériques de façon créative,http://www.gamaizer.ai/cmo/skill/f975091a-e5a5-4472-ac17-11680e53e98f,rechercher des pratiques innovantes,"Rechercher des améliorations, proposer des solutions innovantes et faire preuve de créativité et d’un mode de réflexion original pour développer de nouvelles technologies, méthodes, idées et réponses aux problèmes liés au travail."
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/048812ba-45ff-4801-b04f-b20c03432809,protéger et mettre en œuvre,"Responding to public and personal safety and security needs and ensuring compliance to rules, standards, guidelines or laws."
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/2486154b-e3fd-4938-8316-029f62afdcb9,assister et apporter des soins,"Providing assistance, nurturing, care, service and support to people, and ensuring compliance to rules, standards, guidelines or laws."
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307,apporter des conseils,"Responding to clients' needs by interpreting their emotional and motivational states, and determining and providing appropriate support or interventions."
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/7a163630-7536-4748-a259-aa820d3be44b,fournir une assistance médicale ou des traitements médicaux,"Treating injuries and health conditions through the provision of health care and medical treatments to people.
Excludes:
- Veterinary care
- Diagnosing health conditions"
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/b85711bc-32d6-42af-ae0f-e2e566d0dfca,préparer et servir des aliments et des boissons,Providing food and beverage services.
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/e1746275-6d4e-4b02-b526-eeebf3052b6d,fournir des informations et une assistance au public et aux clients,"Assisting the public by answering questions, making recommendations, and providing information or support in response to requests.
Excludes:
- Provide high quality client service
- Satisfy customers"
http://www.gamaizer.ai/cmo/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assister et apporter des soins,http://www.gamaizer.ai/cmo/skill/e7a48651-3f68-4762-bf93-57cc1af47016,apporter des soins personnels généraux,"Responding to the daily and occasional personal care needs of people.
Excludes:
- Administration of medical treatments and therapies, therapeutic massage"
http://www.gamaizer.ai/cmo/skill/dcc99418-d896-4b3b-8596-658093a17a8f,gérer les maladies chroniques,http://www.gamaizer.ai/cmo/skill/557820b5-b503-45f4-a7a0-6ace64b162a4,aider les patients à développer leur perception des interactions sociales,Conseiller des stratégies et offrir un soutien aux patients confrontés à des difficultés dans leurs rapports sociaux. Les aider à comprendre les comportements et les actions au niveau verbal et non verbal d’autres personnes. Les aider à développer une meilleure confiance en soi lorsqu’ils se trouvent en société.
http://www.gamaizer.ai/cmo/skill/ac6ff889-328b-46ea-a8ee-e196443b2447,aider des clients de ses conseils,http://www.gamaizer.ai/cmo/skill/7f2cb89b-cd07-48d3-8e29-0082942284ef,donner des conseils sur la nutrition et son incidence sur la santé bucco-dentaire,Donner des conseils aux patients sur une bonne nutrition et son incidence sur la santé bucco-dentaire.
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/7b4bc709-5888-4f78-bbaf-fb760d4e2e4b,entretenir des équipements de nettoyage,Nettoyer et préserver les équipements et le matériel utilisés à des fins de nettoyage en bon état.
http://www.gamaizer.ai/cmo/skill/d9449998-c1f5-478c-a103-2255398cf0b6,mettre en application des normes d’hygiène,http://www.gamaizer.ai/cmo/skill/7b4bc709-5888-4f78-bbaf-fb760d4e2e4b,entretenir des équipements de nettoyage,Nettoyer et préserver les équipements et le matériel utilisés à des fins de nettoyage en bon état.
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/acf62e14-76eb-4ada-bb09-7570006f4d59,livrer des produits aquatiques conformément aux spécifications d’un client,"Livrer des produits aquatiques conformément aux spécifications d’un client, en parfaite connaissance des exigences du client."
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/dcb57eb7-0362-48f5-a53f-7dc4f2c8f197,manipuler des fils métalliques sous tension en toute sécurité,Manipuler avec précaution le fil métallique ouvré et étiré en calculant les risques et les dangers liés à son manque de fiabilité dû à la force et à la résilience du ressort.
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/f32eb5de-3fc7-4bba-853a-c6f2f043c33e,installer des équipements en temps opportun,Veiller à installer les équipements en respectant les horaires et les délais.
http://www.gamaizer.ai/cmo/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,manipuler et déplacer,http://www.gamaizer.ai/cmo/skill/f36d3d7e-359f-420d-a22b-d0d2e0ebfa08,gérer des équipements funéraires,"Fournir, stocker et gérer des équipements funéraires, notamment les cartes souvenirs, les cierges, les crucifix et les sangles utilisées pour l’inhumation."
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",http://www.gamaizer.ai/cmo/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"utiliser des logiciels de traitement de texte, de publication et de présentation","Using ICT software and hardware to develop and edit the content of documents and audio-visual and prepare them for publication.
Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use word processing software
- Use typesetting software"
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",http://www.gamaizer.ai/cmo/skill/98fb499f-9155-412d-a8a0-95ba97126fec,utiliser des outils numériques de collaboration et de productivité,"Using ICT software and hardware to collaborate and communicate with others and to improve productivity.
Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use email software and services
- Operate GPS systems
- Use personal organisation software"
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",http://www.gamaizer.ai/cmo/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utiliser des outils de conception et de dessin assistés par ordinateur,"Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.
Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use CAD software"
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",http://www.gamaizer.ai/cmo/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,utiliser des outils numériques pour le traitement du son et des images,"Using ICT software and hardware to for processing sound and images.
Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Edit photographs
- Use audio reproduction software
- Synchronise sound with images"
http://www.gamaizer.ai/cmo/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes",http://www.gamaizer.ai/cmo/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"utiliser des outils numériques pour la collaboration, la création de contenu et la résolution de problèmes","Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.
Excludes:
- Computer programming
- Resolving computer problems"
http://www.gamaizer.ai/cmo/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,gérer le développement professionnel personnel,http://www.gamaizer.ai/cmo/skill/0b071b01-4b40-4936-9d6d-d8c5609481b4,définir des mécanismes de soutien pour développer sa pratique professionnelle,Identifier des sources de soutien pour développer votre pratique professionnelle. S’informer des tendances actuelles en matière de financement qui pourraient vous aider à financer votre pratique professionnelle.
http://www.gamaizer.ai/cmo/skill/ef983998-fa85-4214-91ba-fb4b2f1e0cd5,contrôler la température,http://www.gamaizer.ai/cmo/skill/c44c5e78-6647-406c-84f0-b6e626877fc2,surveiller la température dans des procédés de transformation de produits à base de farine,"Surveiller et contrôler la température dans les différentes phases des procédés de transformation de produits à base de farine, tels que la fermentation, la réfrigération et la cuisson. Respecter des spécifications ou des recettes."
http://www.gamaizer.ai/cmo/skill/3a0f10bd-4c3f-4020-b29c-f03cfe6d6e5b,coordonner le transport,http://www.gamaizer.ai/cmo/skill/04bcb522-62a9-4fc1-8ea9-b7ccff10147e,coordonner les horaires de vol,Gérer et revoir les horaires de vol et les opérations aériennes avant et après le départ.
http://www.gamaizer.ai/cmo/skill/194c05ed-253c-485a-8bf0-0c8de1aaafda,respecter un planning de travail,http://www.gamaizer.ai/cmo/skill/1e6230dc-c749-4ff1-943c-5bac017f37de,programmer des tables de jeu,Programmer l’utilisation de tables de jeux de casino et des calendriers de travail du personnel.
http://www.gamaizer.ai/cmo/skill/dbdafb2b-c6ab-451e-abe3-81bd73994394,gérer une carrière artistique,http://www.gamaizer.ai/cmo/skill/7f7cdd61-bb45-47e9-b7a2-9c5f42d48015,planifier sa présence à des événements professionnels,"Utiliser son réseau personnel pour informer ses contacts de ses manifestations professionnelles actuelles et à venir, comme les premières de films, les spectacles, les ateliers, les répétitions publiques, les salons et les concours. Créer un calendrier pour planifier sa participation à des manifestations professionnelles et vérifier la faisabilité financière."
http://www.gamaizer.ai/cmo/skill/194c05ed-253c-485a-8bf0-0c8de1aaafda,respecter un planning de travail,http://www.gamaizer.ai/cmo/skill/83e46367-f250-45b4-b0af-b1da42c1f3ec,planifier et affecter des chauffeurs,"Planifier et affecter des chauffeurs, des équipements de travail et des véhicules de service aux endroits souhaités, comme demandé par les clients; utiliser les moyens de communication téléphoniques ou radio."
http://www.gamaizer.ai/cmo/skill/f32eb5de-3fc7-4bba-853a-c6f2f043c33e,installer des équipements en temps opportun,http://www.gamaizer.ai/cmo/skill/89732ae0-bf39-4fe3-928a-726c74ae8c63,installer des accessoires en temps opportun,S’assurer de la mise en place ou de la préparation selon le calendrier.
http://www.gamaizer.ai/cmo/skill/3a0f10bd-4c3f-4020-b29c-f03cfe6d6e5b,coordonner le transport,http://www.gamaizer.ai/cmo/skill/c10f4034-49d2-43fc-9ba3-38f8ce62493f,contrôler les horaires de taxis,Contrôler les plans et les horaires en vue d’organiser les transports par taxis dans les zones urbaines.
http://www.gamaizer.ai/cmo/skill/194c05ed-253c-485a-8bf0-0c8de1aaafda,respecter un planning de travail,http://www.gamaizer.ai/cmo/skill/c8f14c32-7f24-41bb-9e8f-b24d6fd3ca86,suivre un planning de production,"Suivre un planning de production en tenant compte de l’ensemble des exigences, des échéances et des besoins. Ce planning définit les différents produits à produire au cours de chaque période et englobe divers points tels que la production, l’effectif, les stocks, etc. Il est généralement inhérent à la fabrication et prévoit le moment de la demande d’un produit ainsi que sa quantité. Utiliser toutes les informations nécessaires à la mise en œuvre du plan."
http://www.gamaizer.ai/cmo/skill/194c05ed-253c-485a-8bf0-0c8de1aaafda,respecter un planning de travail,http://www.gamaizer.ai/cmo/skill/ea0e069a-d1c1-4c11-b4aa-af9809815d3e,suivre un programme de travail dans une opération de fabrication,Suivre à la lettre les plans établis par les responsables des entreprises manufacturières pour s'assurer qu'un processus de production n'est pas retardé par un autre et qu'ils se suivent les uns les autres.
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/424cce4d-71c9-47d9-93d6-4068403139f0,façonner des matériaux afin de créer des produits,"Altering the shape of various types of materials by hand or using hand tools.
Examples:
- Shape clay
- Shape sheet metal objects
- Use wood chisel"
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/51ffd92f-7ff4-4c38-83d4-7350fcfd6968,lisser des surfaces d’objets ou d’équipements,"Creating smooth surfaces on various types of materials and employing techniques such as grinding, planing, sanding and polishing, using handheld tools.
Examples:
- Smooth burred surfaces
- Polish furniture"
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2,utiliser des outils à main de précision,"Using hand-held electronic, mechanical, electric, or optical tools for precision work.
Examples:
- Use watchmaker's tools
- Use jewellery equipment"
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/72fe5d9f-4ec8-4fc4-b1d3-0dd83be0aa1a,couper des matériaux et percer des trous,"Cutting various types of materials using handheld tools and equipment.
Excludes:
- Cutting or pruning trees or other live plants
- Surgical procedures on humans and animals

Examples:
- Cut carpet
- Drill holes in tile"
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/74052f13-4cae-4600-a4d3-8103004683f3,utiliser des outils manuels,"Using the hands and tools that can be held in the hands, including power tools.
Excludes:
- Fabricating products by hand
- Operating a lawn-mower"
http://www.gamaizer.ai/cmo/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,utiliser des outils manuels,http://www.gamaizer.ai/cmo/skill/b82b2bad-41dd-40af-8242-e7d59a2ce786,"marteler, clouer et riveter","Using manual or powered hand-held hammers, chisels, nail guns and riveting equipment.
Excludes:
- Operating hammer drill

Examples:
- Nail floorboards
- Operate nail gun
- Operate handheld riveting equipment"
